uid,churn
1.5640352E8,1
1.68529808E8,0
1.68572896E8,1
1.68756288E8,1
1.25737832E8,1
1.68778928E8,0
1.68881184E8,0
1.68923536E8,0
1.68934384E8,0
1.69008992E8,0
1.68588144E8,1
1.68646416E8,0
3.7997936E7,0
1.68966512E8,0
1.67656576E8,0
1.67650112E8,0
1.6770888E8,1
1.67800048E8,0
1.67947472E8,0
1.6757424E8,1
1.67599152E8,1
1.68003248E8,0
1.6841176E8,0
1.68351536E8,0
1.35411184E8,1
1.6920368E8,1
1.54409376E8,1
1.543984E8,1
1.54446864E8,1
5.3155928E7,1
1.54415808E8,1
1.54579456E8,1
1.54586096E8,1
1.25676784E8,1
1.54689648E8,1
1.54724128E8,1
1.54827072E8,1
7.3835264E7,1
1.00751528E8,1
1.55302128E8,1
1.67737328E8,0
1.68651616E8,0
1.68680704E8,0
1.6894008E8,0
1.69023728E8,0
1.6858176E8,1
1.68960672E8,0
1.67897024E8,0
1.676812E8,0
1.6784328E8,1
1.67719824E8,0
1.67681072E8,0
1.67887904E8,0
1.67937856E8,1
1.57941888E8,1
1.67640736E8,0
1.67976304E8,0
1.68093792E8,1
1.68495216E8,0
1.68382208E8,0
1.68167072E8,0
1.54453872E8,1
1.54471296E8,1
1.54503904E8,1
1.54495712E8,1
1.5451608E8,1
1.54608032E8,1
1.5471008E8,1
1.54726768E8,1
1.54685232E8,1
1.5473664E8,1
1.54741008E8,1
1.5474232E8,1
1.54810816E8,1
1.54809968E8,1
1.54779952E8,1
1.54692736E8,1
1.54761936E8,1
1.51850832E8,1
1.54380464E8,1
1.68553968E8,1
1.68650896E8,0
1.68716688E8,0
1.68909008E8,0
1.6898888E8,0
1.6899952E8,0
8.5035008E7,1
1.68534976E8,0
1.67510512E8,1
1.67473776E8,1
1.6786792E8,0
1.68036432E8,0
1.67936032E8,0
1.6768832E8,0
1.6785208E8,1
1.67641264E8,0
1.68020768E8,0
1.68355968E8,0
1.68216752E8,0
1.68151744E8,0
1.682828E8,1
1.68314304E8,1
1.68317776E8,0
1.67809152E8,0
1.6764016E8,0
1.68279072E8,0
1.65664544E8,1
1.54469904E8,1
1.545E8,1
1.54479408E8,1
1.5449104E8,1
1.54560352E8,1
1.54645088E8,1
1.54699584E8,1
1.54618E8,1
1.54796096E8,1
1.54763792E8,1
1.54794656E8,1
1.54404048E8,1
1.51127376E8,1
1.54759696E8,1
1.54780496E8,1
1.5590616E8,1
1.68559296E8,1
1.6867888E8,0
1.68745152E8,0
1.68853584E8,0
1.6896968E8,1
1.69033216E8,1
1.68535328E8,0
1.68382512E8,0
1.67886544E8,0
1.6780384E8,0
1.67663104E8,0
1.67948368E8,1
1.68017408E8,0
1.67843152E8,1
1.67886224E8,0
1.6800792E8,0
1.68097936E8,0
1.68448224E8,0
1.68281056E8,0
1.68207424E8,0
1.68147232E8,0
1.68251312E8,1
1.68368688E8,0
1.68196016E8,0
1.68309744E8,1
1.6804224E8,0
1.67804944E8,0
1.63113856E8,1
1.54461712E8,1
1.54535568E8,1
1.53092752E8,1
1.54427888E8,1
1.54616192E8,1
1.54714464E8,1
1.53876448E8,1
1.54810336E8,1
1.54623984E8,1
1.54773312E8,1
1.54421056E8,1
1.55036384E8,1
1.68573008E8,0
1.6868752E8,0
1.68817184E8,0
1.6855952E8,0
1.6889872E8,0
1.68952448E8,0
1.68973376E8,0
1.6895872E8,0
1.68993184E8,0
1.67574912E8,0
1.67774768E8,0
1.67740928E8,0
1.67909056E8,0
1.67985104E8,0
1.67469136E8,1
1.68020224E8,0
1.67797088E8,1
1.67624816E8,0
1.67970016E8,0
1.67856352E8,0
1.68103392E8,0
1.6839792E8,0
1.68511264E8,0
1.684808E8,1
1.68395008E8,0
1.68473968E8,0
1.68327728E8,0
1.68057616E8,0
1.59405616E8,0
1.62354848E8,1
1.68180752E8,1
1.4905696E8,1
1.54433488E8,1
1.54473424E8,1
1.54565856E8,1
1.54633472E8,1
1.54447568E8,1
1.5479776E8,1
1.54908304E8,1
1.40636064E8,1
7.5187896E7,1
8.4119864E7,1
1.68619952E8,0
1.68907696E8,0
1.6901968E8,0
1.68958576E8,0
1.67785136E8,0
1.6758376E8,0
1.67736176E8,1
1.67598768E8,0
1.67599792E8,1
1.6795408E8,0
1.67806048E8,0
1.6796576E8,0
1.6836968E8,0
1.68516928E8,0
1.67784608E8,0
1.67871936E8,0
1.67877328E8,0
1.68248288E8,0
4.7583184E7,1
1.54423504E8,1
1.54513872E8,1
1.54504944E8,1
1.54496E8,1
1.54651488E8,1
1.54189952E8,1
1.54611568E8,1
1.54750336E8,1
1.54776032E8,1
1.54618208E8,1
1.56391792E8,1
1.68583952E8,0
1.68814944E8,0
1.68809312E8,0
1.68903632E8,0
1.69014736E8,0
1.68773616E8,0
1264383.0,1
1.67719248E8,0
1.68054768E8,0
1.67692608E8,0
1.6797936E8,0
1.67808208E8,0
1.67632192E8,1
1.6802336E8,0
1.67741152E8,0
1.67826272E8,0
1.67790896E8,0
1.67947888E8,0
1.67834288E8,0
1.68226864E8,0
1.68075808E8,0
1.68394192E8,0
1.68446496E8,0
1.68359984E8,0
1.68527552E8,0
1.6824408E8,0
1.68104064E8,1
1.69046928E8,0
1.6778616E8,0
1.68192368E8,0
1.68476352E8,0
1.6772184E8,0
1.68364816E8,0
2.7299438E7,1
1.54450976E8,1
1.5445416E8,1
1.54474992E8,1
1.45757392E8,1
1.54502656E8,1
1.54569392E8,1
1.54584592E8,1
1.54589296E8,1
1.086676E8,1
1.54628016E8,1
1.44492288E8,1
1.54779296E8,1
1.54825776E8,1
1.54446016E8,1
1.54908256E8,1
1.68615104E8,0
1.68625616E8,0
1.68746896E8,0
1.68831232E8,0
1.68875328E8,0
1.6846072E8,0
1.68958464E8,0
1.63571104E8,1
1.67544512E8,0
1.67618944E8,1
1.68050816E8,0
1.6793576E8,0
1901839.0,0
1.6809424E8,1
1.68439584E8,0
1.68358064E8,0
1.68479152E8,0
1.68398512E8,0
1.68208496E8,0
1.68412272E8,0
1.68433248E8,0
1.68428272E8,0
1.67877696E8,0
1.67811104E8,0
1.67749584E8,0
1.56698928E8,1
1.54455856E8,1
1.54530576E8,1
1.54427296E8,1
1.54560016E8,1
1.54608784E8,1
1.18186272E8,1
1.54652528E8,1
1.5468112E8,1
1.54132928E8,1
1.5414488E8,1
1.53933392E8,1
1.54433008E8,1
1.54995872E8,1
1.5570928E8,1
1.57056096E8,1
1.54388608E8,1
1.68549072E8,1
1.68529744E8,0
7.6019824E7,1
1.65322784E8,1
1.68941568E8,0
1.67742912E8,0
1.6774576E8,0
1.67948032E8,0
1.67773536E8,0
1.67638176E8,0
1.68022208E8,0
1.68097184E8,1
1.68431056E8,0
1.68139792E8,0
1.68053296E8,0
1.68301056E8,0
1.40184624E8,1
1.67709168E8,0
1.66795728E8,0
1.65078288E8,1
1.65345296E8,1
1.54422496E8,1
1.54512112E8,1
1.3094304E8,1
1.54643744E8,1
1.54719312E8,1
1.54722048E8,1
1.54689776E8,1
1.54739536E8,1
1.43456784E8,1
8.0434136E7,1
1.54616368E8,1
1.68715648E8,0
1.68802784E8,0
1.62508544E8,1
1.68786752E8,0
1.68945232E8,1
1.68724688E8,0
1.69035616E8,0
1.02680816E8,0
1.69003808E8,0
1.67680416E8,1
1.67720192E8,1
1.67595296E8,0
1.67617088E8,1
1.67737248E8,0
1.6794624E8,0
1.67707552E8,0
1.67656128E8,0
1.6803128E8,0
1.68048288E8,0
1.67768368E8,0
1.68106912E8,0
1.6820488E8,0
1.68338896E8,0
1.68412848E8,0
1.67559248E8,1
1.68168832E8,0
1.18366104E8,1
1.67920336E8,1
1.5443232E8,1
1.54511408E8,1
1.54577536E8,1
1.54659536E8,1
1.54731248E8,1
1.54809312E8,1
1.54444544E8,1
1.55098704E8,1
1.68545904E8,1
1.68616768E8,0
1.68668656E8,0
1.68673488E8,0
1.68766208E8,0
1.68770448E8,0
1.68948672E8,1
1.68949968E8,0
1.690292E8,0
1.68869792E8,1
1.69041984E8,0
1.68862496E8,1
1.68884288E8,0
1.67706608E8,0
1.2512772E8,0
1.67958288E8,0
1.67891376E8,0
1.67931136E8,0
1.68172128E8,0
1.68266512E8,1
1.68227712E8,0
1.68425216E8,0
1.68176448E8,0
1.68296464E8,0
1.68194096E8,0
1.68300672E8,0
1.68239504E8,0
1.68254208E8,1
1.68317136E8,0
1.69153536E8,1
1.67856976E8,0
1.183718E8,1
1.6833312E8,1
1.6822848E8,0
1.62108E8,0
1.54446336E8,1
1.49061568E8,1
1.54536768E8,1
1.54606752E8,1
1.54688208E8,1
1.54802576E8,1
1.54757744E8,1
1.51969584E8,1
1.54441248E8,1
1.54661808E8,1
1.55063712E8,1
1.55785024E8,1
1.68582928E8,1
1.6858144E8,0
1.68628608E8,0
1.6876304E8,1
1.6882408E8,0
1.68915216E8,0
1.68032048E8,0
1.68001216E8,0
1.68055584E8,0
1.67987504E8,0
1.00474448E8,0
1.67834976E8,0
1.67782704E8,0
1.55769904E8,1
1.6808368E8,1
1.6847808E8,0
1.68238944E8,0
1.68221504E8,0
1.0843908E7,0
1.682044E8,0
1.68354096E8,0
1.67683664E8,0
1.6471808E8,0
2280694.0,1
1.67870592E8,1
1.54414512E8,1
1.54419264E8,1
1.54471408E8,1
1.5414912E8,1
1.54519232E8,1
1.54578928E8,1
1.54587648E8,1
1.54650464E8,1
1.54180272E8,1
1.54722416E8,1
1.5466368E8,1
1.54732928E8,1
1.54737488E8,1
1.54449056E8,1
1.546648E8,1
1.54541088E8,1
1.54772944E8,1
1.5486216E8,1
1.5524848E8,1
1.54936064E8,1
1.5586528E8,1
1.68667072E8,0
8.6554016E7,1
1.68801024E8,0
1.68825728E8,0
1.6883256E8,0
1.68582752E8,0
1.6884512E8,0
1.68908352E8,0
1.68938208E8,0
1.69034128E8,0
1.68560288E8,1
1.67850912E8,0
1.67785104E8,0
1.67615216E8,0
1.67649568E8,0
1.67844336E8,0
1.67642864E8,0
1.68032576E8,0
1.67744016E8,0
1.6801376E8,0
1.57764832E8,1
1.67983424E8,0
1.67594928E8,0
1.67968992E8,0
1.68091312E8,1
1.68183392E8,0
1.68080832E8,0
7.8708512E7,0
1.67749024E8,0
1.58236192E8,1
1.67002032E8,1
1.65124144E8,0
1.20250832E8,1
1.64559392E8,1
1.54436464E8,1
1.54487936E8,1
1.14059944E8,1
1.52247392E8,1
1.54547488E8,1
1.54619904E8,1
1.54714384E8,1
1.53045584E8,1
1.54719584E8,1
1.54749312E8,1
1.5461856E8,1
1.5476104E8,1
1.5479216E8,1
1.54760944E8,1
1.466256E8,1
1.68576688E8,1
1.68600224E8,1
1.68781824E8,0
1.68838528E8,0
1.6891512E8,0
1.68904592E8,0
1.68925792E8,0
1.68985296E8,0
1.68969744E8,0
1.47703248E8,0
1.66624288E8,1
1.68486832E8,0
1.68004E8,0
1.67800464E8,0
1.67731232E8,0
1.67668576E8,0
1.67966528E8,0
1.68370896E8,0
1.68320672E8,0
1.68278304E8,0
1.68379744E8,0
1.54523568E8,1
1.54549552E8,1
1.54580624E8,1
1.54582608E8,1
1.5453216E8,1
1.54695904E8,1
4.304722E7,1
1.53725328E8,1
1.50733024E8,1
1.54666928E8,1
5.5835956E7,1
1.54689728E8,1
1.68632688E8,0
1.687444E8,0
1.68832384E8,0
1.68778768E8,1
1.68912464E8,0
1.68923504E8,0
1.69020736E8,0
1.68780448E8,1
1.67839424E8,0
1.67989536E8,0
1.67723536E8,0
1.6784608E8,0
1.68249056E8,0
1.67884768E8,0
1.68501216E8,0
1.68199168E8,0
1.68264528E8,0
1.68385312E8,0
1.68200384E8,0
1.68473568E8,0
1.68377664E8,0
1.68232976E8,0
1.67792224E8,0
1.68506368E8,0
1.67649984E8,0
1.6834464E8,0
1.4780539E7,0
1.544204E8,1
1.54414656E8,1
1.54569488E8,1
1.54542416E8,1
1.54619056E8,1
1.54712704E8,1
1.54614528E8,1
1.54737728E8,1
1.54790112E8,1
1.54833888E8,1
1.54025904E8,1
1.55781376E8,1
1.6855344E8,1
1.3637824E8,1
1.68650032E8,0
1.68695136E8,0
1.68738608E8,0
1.68367888E8,0
1.68779968E8,0
1.69012832E8,0
1.6902424E8,0
1.9631964E7,1
1.6766296E8,0
1.6797624E8,0
1.67916928E8,0
1.67954096E8,1
1.67630368E8,0
1.67747696E8,0
1.67893664E8,0
1.68109552E8,0
1.68499216E8,0
1.68225152E8,0
1.68123712E8,0
1.68289536E8,0
1.68279296E8,0
1.68110848E8,1
1.6835008E8,0
1.68513264E8,0
1.69230656E8,1
1.67743088E8,0
1.67687408E8,0
1.66517216E8,1
1.65866944E8,1
1.54482352E8,1
1.54498048E8,1
1.54504352E8,1
1.5457088E8,1
8.7326368E7,1
1.54497392E8,1
1.546844E8,1
1.47420704E8,1
1.54772064E8,1
1.5477896E8,1
1.54797872E8,1
1.5481424E8,1
1.54794176E8,1
1.68685984E8,0
1.68633472E8,0
1.6875512E8,0
1.68830464E8,0
1.68775728E8,0
1.68918656E8,0
1.68935104E8,0
1.6894952E8,0
1.26145584E8,1
1.67873728E8,0
1.6760344E8,0
1.67613376E8,1
9.2940152E7,0
1.67987088E8,0
1.49253952E8,1
1.6785992E8,0
1.67992752E8,0
1.67978944E8,0
1.67744768E8,0
1.68421264E8,0
1.68065712E8,1
1.68112048E8,0
1.68278048E8,0
1.68520416E8,0
1.68243264E8,0
1.68430544E8,0
1.64168832E8,1
1.67831584E8,0
1.68415792E8,1
1.38553072E8,1
1.14888768E8,1
1.54463792E8,1
1.54529216E8,1
1.54580592E8,1
4.7969812E7,1
1.54725344E8,1
1.54792976E8,1
1.5478936E8,1
1.54535808E8,1
1.54771872E8,1
1.54787072E8,1
1.54259152E8,1
1.55028704E8,1
1.55414128E8,1
1.68547664E8,0
1.65837008E8,1
1.68692224E8,1
5457233.0,1
1.68816464E8,0
1.68791952E8,0
1.68717024E8,0
1.6894472E8,0
1.68540976E8,1
1.64262368E8,0
1.67851728E8,0
1.67591152E8,1
1.67617376E8,0
1.67966784E8,0
1.68026416E8,0
1.680416E8,0
1.06544344E8,0
1.68208528E8,1
1.68141152E8,0
1.68265664E8,0
1.68171248E8,0
1.68387664E8,0
1.68063616E8,0
1.68450896E8,0
1.68448272E8,0
1.69167872E8,0
1.68293632E8,0
1.6848104E8,0
1.68001408E8,0
1.54421168E8,1
1.5452808E8,1
1.5457504E8,1
1.54580128E8,1
1.54635808E8,1
1.54614384E8,1
1.54665088E8,1
1.54145136E8,1
1.54446288E8,1
1.54786624E8,1
1.54818208E8,1
1.54768432E8,1
1.54824528E8,1
1.54666992E8,1
1.5476552E8,1
1.5119208E8,1
1.57666E8,1
1.6860656E8,0
1.68809584E8,0
1.68940416E8,1
1.68706656E8,0
1.68792656E8,0
1.6857232E8,0
1.27544832E8,1
1.69006288E8,0
1.67846208E8,0
1.67783104E8,0
1.67652496E8,0
1.67644128E8,0
1.68229312E8,0
1.68240192E8,1
1.68085056E8,1
1.68093152E8,1
1.68179472E8,1
1.6807832E8,1
1.53662736E8,0
1.68108464E8,0
1.6826072E8,0
1.68252832E8,0
1.67948464E8,0
1.61467424E8,0
1.52896992E8,0
1.68292384E8,0
1.28276808E8,0
1.50173824E8,1
1.5761872E8,1
1.54434544E8,1
3946417.0,1
1.52035648E8,1
1.54488912E8,1
1.5451928E8,1
1.54538496E8,1
1.5414744E8,1
1.54707568E8,1
1.54702528E8,1
1.54750176E8,1
1.54796896E8,1
1.5481472E8,1
1.5482312E8,1
5.2033136E7,1
1.54937808E8,1
9.9081704E7,1
1.5487952E8,1
1.54350208E8,1
2.7764452E7,1
1.55214864E8,1
1.57345792E8,1
1.68330288E8,0
1.68671872E8,0
1.68684736E8,0
1.6871632E8,0
1.53497568E8,0
1.69027984E8,0
1.66778848E8,1
1.62867168E8,1
1.69006048E8,0
1.6796792E8,0
1.6781224E8,0
1.67749648E8,0
1.6798576E8,0
1.677856E8,0
1.676264E8,1
1.68082016E8,0
1.68517248E8,0
1.68236656E8,0
1.68292928E8,0
1.6832336E8,0
1.68150864E8,0
1.68520432E8,0
1.58671232E8,1
1.6788768E8,0
1.68161008E8,0
1.68247904E8,0
1.6818384E8,1
1.1571712E8,0
1.54270096E8,1
1.54557616E8,1
1.54594784E8,1
1.54641744E8,1
1.54533248E8,1
1.54726896E8,1
1.54741808E8,1
1.54797088E8,1
1.54821184E8,1
1.42800384E8,1
3.4099004E7,1
1.54608768E8,1
1.54680368E8,1
1.40191552E8,1
1.54942576E8,1
1.57899808E8,1
1.68574128E8,0
1.6857512E8,0
1.55595648E8,0
1.68692688E8,0
1.68698528E8,0
1.68723536E8,0
1.68893648E8,0
1.68937072E8,0
1.68793616E8,0
1.68952192E8,0
1.68858528E8,0
1.68971408E8,0
1.68567472E8,1
1.67963792E8,0
1.67634272E8,1
1.67661264E8,0
1.67977648E8,0
1.67728512E8,0
1.67684992E8,0
1.67911248E8,0
1.35947952E8,0
1.68166752E8,0
1.678344E8,0
1.68493728E8,0
1.68353184E8,0
1.68327168E8,0
1.68228768E8,0
1.68300144E8,0
1.68223184E8,0
1.6846944E8,0
1.68514944E8,0
1.69049344E8,0
1.69063264E8,1
1.69084224E8,1
1.68221152E8,0
1.67634816E8,1
1.26727952E8,1
1.68250832E8,0
1.6817096E8,0
1.67407392E8,0
1.54422032E8,1
1.54444768E8,1
1.54553696E8,1
1.54638336E8,1
8.7612384E7,1
8.8470256E7,1
2.6892464E7,1
1.54448256E8,1
1.5388E8,1
1.68565888E8,1
1.68611328E8,0
1.68667856E8,0
1.68656704E8,0
1.68846608E8,0
1.6887752E8,0
1.69010944E8,0
1.67908736E8,0
1.68767728E8,1
4.9851004E7,1
1.67984192E8,0
1.6801512E8,0
1.6809832E8,0
1.6790688E8,0
1.67729968E8,0
1.67814496E8,0
1.67676112E8,0
1.67876896E8,0
1.67920544E8,0
1.67858128E8,1
1.6807552E8,0
1.68076224E8,0
1.68359456E8,0
1.68391472E8,0
1.68377424E8,0
1.6821304E8,0
1.68231744E8,0
1.68341856E8,0
1.64517232E8,1
1.68253264E8,0
1.68202528E8,0
1.67789616E8,0
1.678964E8,0
1.68251328E8,0
1.68352208E8,0
1.54422112E8,1
1.54436816E8,1
1.54437392E8,1
1.54472624E8,1
1.54482688E8,1
1.54497808E8,1
1.54531792E8,1
1.54547248E8,1
1.5455088E8,1
1.54563536E8,1
1.54591984E8,1
1.54635424E8,1
1.54639824E8,1
1.54675856E8,1
1.54666864E8,1
1.54829088E8,1
1.54490384E8,1
1.53094848E8,1
1.54083472E8,1
1.55309648E8,1
1.55014816E8,1
1.05102608E8,1
1.6855824E8,0
1.68589488E8,0
1.68684944E8,0
1.68742192E8,1
1.68717296E8,0
1.68893664E8,1
1.68927408E8,0
1.68931856E8,0
1.69042592E8,0
1.68794048E8,1
1.68961728E8,0
1.68567056E8,1
1.67800624E8,0
1.68130448E8,0
1.68158704E8,0
1.68288368E8,0
1.68481744E8,0
1.68175984E8,0
1.68328304E8,0
1.63211424E8,1
1.68023408E8,0
1.63613824E8,1
1.68519184E8,0
1.5446456E8,1
1.54528832E8,1
1.54553456E8,1
1.53905184E8,1
1.54608896E8,1
1.54676224E8,1
1.54819472E8,1
1.5357656E8,1
1.54768224E8,1
1.54501984E8,1
1.68543056E8,0
1.6859632E8,0
1.68591952E8,0
1.68612656E8,1
1.68807008E8,1
1.68838032E8,1
1.68981616E8,0
1.67039072E8,1
1.68582304E8,0
1.68644304E8,0
1.68660992E8,0
1.68971728E8,0
1.67629184E8,1
1.67666032E8,0
1.67660976E8,0
1.67810496E8,0
1.67599856E8,1
1.67995696E8,0
1.67672848E8,0
1.67720272E8,0
1.68299104E8,0
1.68393808E8,0
1.68454224E8,0
1.68424352E8,0
1.69218128E8,1
1.67625296E8,1
1.54485536E8,1
1.54528272E8,1
1.54560816E8,1
1.54569904E8,1
1.5462952E8,1
1.54698992E8,1
1.54791888E8,1
1.54771552E8,1
1.53781328E8,1
1.0309344E8,1
1.54677984E8,1
1.54765072E8,1
1.54793552E8,1
1.48732112E8,1
1.68552976E8,1
1.68606784E8,0
1.68615968E8,0
1.68620128E8,0
1.68632976E8,0
1.68657664E8,0
1.46187024E8,1
1.6880568E8,0
1.66203168E8,0
1.69032176E8,0
1.68983584E8,0
1.6900816E8,0
1.68963808E8,0
1.68992864E8,0
1.68567152E8,1
1.67657344E8,0
1.67590384E8,0
1.67954848E8,0
1.67935584E8,0
1.67760656E8,0
1.67641296E8,0
1.68196192E8,0
1.67767936E8,0
1.68071024E8,0
1.6792744E8,0
1.67856608E8,0
2.2275356E7,0
1.67828112E8,0
1.54474944E8,1
1.544952E8,1
1.54553088E8,1
1.54486512E8,1
1.5468744E8,1
1.54549664E8,1
1.54798416E8,1
1.5480592E8,1
1.54820256E8,1
1.54788992E8,1
1.54827552E8,1
1.54614048E8,1
1.5487216E8,1
1.68575904E8,1
1.6861552E8,0
1.68682464E8,0
1.6865096E8,0
1.6864296E8,0
1.68843696E8,0
1.64217552E8,0
1.68934752E8,0
1.68714464E8,0
1.68982624E8,0
1.68855936E8,0
1.6758192E8,0
1.67598576E8,1
1.67923488E8,0
1.67654784E8,0
1.67892576E8,0
1.67938944E8,0
1.6803696E8,0
1.67605168E8,1
1.67993632E8,0
1.6778632E8,1
1.68290624E8,0
1.685128E8,0
1.6807384E8,1
1.68093936E8,1
1.68496224E8,1
1.68521888E8,0
1.68522048E8,0
1.68163872E8,0
1.6804216E8,1
8.276284E7,0
1.16086136E8,0
8.068192E7,1
1.54428064E8,1
2.2537388E7,1
1.54515696E8,1
1.54537984E8,1
1.54443408E8,1
1.54597696E8,1
1.54637872E8,1
1.54615088E8,1
1.54743712E8,1
1.5477936E8,1
1.56272448E8,1
1.4822512E8,1
7.8964008E7,0
1.68747824E8,0
1.68786944E8,0
1.68789792E8,1
1.68990336E8,0
1.69039616E8,0
1.68740784E8,0
1.68998288E8,1
1.67845184E8,0
1.67619856E8,0
1.67960688E8,0
1.67840464E8,0
1.68055968E8,1
1.67939168E8,0
1.67693776E8,1
1.67622448E8,0
1.67962544E8,0
1.68002352E8,0
1.68241104E8,1
1.68440528E8,0
1.68244096E8,0
1.68168096E8,0
1.68182784E8,0
1.68277216E8,0
1.67742192E8,0
1.67822672E8,0
1.68348048E8,1
5.6158552E7,1
1.67838512E8,0
1.5446392E8,1
1.5451176E8,1
1.54492656E8,1
1.54498672E8,1
1.54516976E8,1
1.54561568E8,1
4.8804104E7,1
1.54554768E8,1
1.54699648E8,1
1.54725216E8,1
1.54744256E8,1
1.54541472E8,1
1.8420708E7,1
1.54757216E8,1
1.54778944E8,1
1.4943672E8,1
1.26041088E8,1
1.57598784E8,1
1.68653536E8,0
1.62988304E8,1
1.0195333E7,1
1.68720624E8,0
1.39078496E8,1
1.68957488E8,0
1.9391716E7,1
1.68771456E8,0
1.68776672E8,0
1.14583696E8,1
1.52894128E8,1
1.68812752E8,0
1.67713808E8,0
1.67806352E8,0
1.67596368E8,1
1.67984656E8,0
1.68009072E8,0
1.67707776E8,0
1.67873264E8,0
1.67978288E8,0
1.66749696E8,0
1.6806416E8,0
1.68371568E8,0
1.68514048E8,0
1.6809696E8,0
1.01786776E8,1
1.67822048E8,1
1.67806096E8,0
1.25486616E8,1
1.1443872E8,1
1.54408064E8,1
1.54437232E8,1
1.544612E8,1
1.541424E8,1
1.54551776E8,1
1.5458176E8,1
1.54622032E8,1
1.52849312E8,1
1.54716336E8,1
1.54617664E8,1
1.54725312E8,1
1.54752208E8,1
1.54810544E8,1
1.54820944E8,1
1.54824384E8,1
1.54506432E8,1
1.54600016E8,1
1.52448688E8,1
6.125596E7,1
1.54924592E8,1
1.55301888E8,1
1.47365504E8,0
1.68542032E8,1
1.68690064E8,0
5.106714E7,1
1.68592608E8,0
1.68929376E8,0
1.37149152E8,1
1.69028544E8,0
1.68583888E8,0
1.46851008E8,1
1.67975792E8,0
1.6803824E8,0
1.6757528E8,0
1.676164E8,1
1.67907184E8,0
1.677196E8,0
1.67870544E8,0
1.3033063E7,1
1.67968896E8,0
1.68113056E8,0
1.68107904E8,0
1.68525744E8,0
1.684824E8,0
1.68355056E8,0
1.68280304E8,0
1.68352496E8,0
1.67791872E8,1
1.4347232E8,1
1.67674256E8,1
1.5442288E8,1
1.54448944E8,1
1.53984544E8,1
1.54447808E8,1
1.5335848E8,1
1.54632224E8,1
1.54654576E8,1
1.54667184E8,1
1.5479808E8,1
1.54820016E8,1
1.54116704E8,1
1.54785136E8,1
1.54615856E8,1
1.54804224E8,1
1.6855072E8,1
1.20180992E8,1
1.6823408E8,0
1.68621808E8,0
1.68742688E8,0
1.6874616E8,0
1.68874688E8,0
1.69016032E8,0
1.68700384E8,1
1.69033744E8,0
1.62185856E8,1
1.68518208E8,0
1.67473552E8,1
1.35936032E8,1
1.67591968E8,0
1.68010368E8,0
1.6783272E8,0
1.68036928E8,0
1.68007616E8,0
1.67869936E8,1
1.6843568E8,0
1.68393584E8,0
1.68409584E8,0
1.68358192E8,0
1.68142144E8,0
1.68413504E8,0
1.68235008E8,0
1.68162336E8,1
1.68224304E8,0
1.68174896E8,0
1.68485248E8,0
1.41727264E8,1
1.61226688E8,0
1.63891456E8,0
1.54421584E8,1
1.54498864E8,1
1.54593248E8,1
1.54637616E8,1
1.54642816E8,1
1.54656544E8,1
1.5460056E8,1
1.54691872E8,1
1.54707088E8,1
1.5467984E8,1
1.54778144E8,1
6800392.0,1
1.5453984E8,1
1.15833424E8,1
1.68691952E8,0
1.68544816E8,0
1.5205984E8,1
1.68769376E8,1
1.67409168E8,1
1.6758896E8,1
1.67776048E8,0
1.67618032E8,1
1.6804184E8,0
1.68047408E8,1
1.67691872E8,0
1.67632544E8,0
1.67967184E8,0
1.68521408E8,0
1.68088272E8,1
1.68228592E8,0
1.68351056E8,0
1.68256736E8,0
1.68482864E8,0
1.68488064E8,0
1.57419424E8,1
1.61995536E8,1
1.67791184E8,0
1.61144528E8,1
1.24488288E8,1
1.54503328E8,1
1.45213664E8,1
6.8001792E7,1
1.54602096E8,1
1.54598576E8,1
1.54667312E8,1
1.5480408E8,1
1.54818384E8,1
1.54480912E8,1
1.55400256E8,1
1.68616672E8,1
1.6862336E8,0
1.68655312E8,0
1.68813696E8,0
1.68710656E8,0
1.6895128E8,0
1.67683552E8,0
1.68130208E8,0
1.66758464E8,1
1.68793312E8,0
1.08787848E8,0
1.67609488E8,1
1.68054256E8,1
1.67717264E8,0
1.67883872E8,0
8.045704E7,0
1.67867984E8,0
1.68511296E8,0
1.68005552E8,0
1.67959248E8,0
1.67572512E8,1
1.67658224E8,0
1.6752312E8,1
1.68459248E8,0
1.68374656E8,0
1.68139536E8,0
1.68152096E8,0
1.6819144E8,0
1.683672E8,0
1.68363904E8,0
1.684268E8,0
1.6787E8,1
1.68007632E8,0
1.6825592E8,0
1.67729936E8,1
1.5443312E8,1
1.54511664E8,1
1.5452672E8,1
5.2390184E7,1
1.546156E8,1
1.54605088E8,1
1.5473352E8,1
1.54787328E8,1
1.54621184E8,1
1.6861576E8,0
1.68616368E8,0
1.68838448E8,0
1.46926768E8,1
1.68920928E8,0
1.69029984E8,0
1.68062944E8,0
1.68882896E8,0
1.67929168E8,0
1.67927408E8,0
1.63045472E8,1
1.67675712E8,1
1.68097136E8,1
1.68302176E8,0
1.68463504E8,0
1.68090672E8,1
1.68385296E8,0
1.68364032E8,0
1.68110304E8,0
1.680692E8,1
1.45815504E8,1
1.67780336E8,1
1.60387792E8,1
1.6776712E8,0
1.60907184E8,1
1.69173888E8,0
1.54455296E8,1
1.54462432E8,1
1.5446936E8,1
1.54444848E8,1
1.54497456E8,1
1.54717792E8,1
1.54701552E8,1
1.54682816E8,1
1.54746464E8,1
1.54754976E8,1
